,borough,block,lot,cd,bct2020,bctcb2020,ct2010,cb2010,schooldist,council,zipcode,firecomp,policeprct,healthcenterdistrict,healtharea,sanitboro,sanitdistrict,sanitsub,address,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,bbl,condono,tract2010,xcoord,ycoord,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,firm07_flag,pfirm15_flag,version,dcpedited,latitude,longitude,notes
2567,MN,404,47,103.0,1003400.0,10034002001.0,34.0,2001.0,1.0,2.0,10009.0,L011,9.0,14.0,6200.0,1.0,3.0,4A,317 EAST 10 STREET,R8B,,,,,,,,,,N,C3,2.0,0.0,,MAISON DU PARC LLC,2369.0,4100.0,0.0,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,4.0,25.0,94.75,25.0,40.0,N,3.0,N,5.0,5.0,123300.0,1622700.0,0.0,1848.0,0.0,0.0,East 10th Street Historic District,,1.73,4.0,0.0,4.0,1,1004040047.0,,34.0,989517.0,204349.0,12c,,102 029,10203.0,E-216,,,1,,,22v3,t,40.7275659,-73.980997,
2569,MN,306,1,103.0,1001600.0,10016002001.0,16.0,2001.0,2.0,1.0,10002.0,L006,5.0,14.0,7400.0,1.0,3.0,1A,119 HESTER STREET,C6-1G,,,,,,,,,,N,C7,4.0,0.0,,"DK HESTER STREET, LLC",3392.0,17025.0,2725.0,14300.0,0.0,2725.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,25.0,29.0,67.25,50.33,65.0,115.0,N,3.0,Y,3.0,2.0,229500.0,2621700.0,0.0,1910.0,0.0,0.0,,,5.02,3.44,6.0,4.8,1,1003060001.0,,16.0,986077.0,200425.0,12c,,101N050,10107.0,,,,1,,,22v3,,40.7167968,-73.9934094,
2570,MN,404,48,103.0,1003400.0,10034002001.0,34.0,2001.0,1.0,2.0,10009.0,L011,9.0,14.0,6200.0,1.0,3.0,4A,315 EAST 10 STREET,R8B,,,,,,,,,,N,D1,3.0,0.0,,315 EAST 10TH STREET LLC,2369.0,9348.0,0.0,9348.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,12.0,12.0,25.0,94.75,25.0,84.0,N,3.0,N,5.0,1.0,114300.0,1759500.0,0.0,1848.0,1989.0,2011.0,East 10th Street Historic District,,3.95,4.0,0.0,4.0,1,1004040048.0,,34.0,989496.0,204360.0,12c,,102 029,10203.0,E-216,,,1,,,22v3,t,40.7275961,-73.9810727,
2659,MN,406,2,103.0,1003400.0,10034001001.0,34.0,1001.0,1.0,2.0,10009.0,L011,9.0,14.0,6200.0,1.0,3.0,4A,196 AVENUE A,R7A,,,,C2-5,,,,,,N,S3,4.0,0.0,,AVENUE A CORNER OWNER LLC,1199.0,3664.0,600.0,3064.0,0.0,600.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,4.0,23.08,52.0,23.0,38.0,N,3.0,N,5.0,5.0,94050.0,1169550.0,0.0,1910.0,0.0,0.0,,,3.06,4.0,0.0,4.0,1,1004060002.0,,34.0,989516.0,204930.0,12c,,102 029,10203.0,,,,1,,,22v3,,40.7291606,-73.9810001,
2667,MN,406,3,103.0,1003400.0,10034001001.0,34.0,1001.0,1.0,2.0,10009.0,L011,9.0,14.0,6200.0,1.0,3.0,4A,198 AVENUE A,R7A,,,,C2-5,,,,,,N,C4,2.0,0.0,,198 AVE A MANAGEMENTCRP,2471.0,8942.0,1000.0,7942.0,0.0,1000.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,9.0,25.75,96.0,26.0,64.0,N,3.0,N,5.0,2.0,425250.0,1920600.0,0.0,1910.0,1987.0,2013.0,,,3.62,4.0,0.0,4.0,1,1004060003.0,,34.0,989548.0,204942.0,12c,,102 029,10203.0,,,,1,,,22v3,,40.7291935,-73.9808846,
2675,MN,405,58,103.0,1003400.0,10034002000.0,34.0,2000.0,1.0,2.0,10009.0,L011,9.0,14.0,6200.0,1.0,3.0,4A,507 EAST 11 STREET,R8B,R7A,,,C2-5,,,,,,Y,C4,2.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2581.0,6483.0,0.0,6483.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,7.0,7.0,25.0,103.25,25.0,92.0,E,3.0,N,5.0,2.0,454500.0,1851750.0,1851750.0,1910.0,1985.0,0.0,,,2.51,4.0,0.0,4.0,1,1004050058.0,,34.0,989465.0,204668.0,12c,,102 029,10203.0,,,,1,,,22v3,t,40.7284415,-73.9811843,
2695,MN,426,7501,103.0,1003601.0,10036013002.0,36.01,3002.0,1.0,1.0,10002.0,L020,5.0,14.0,6500.0,1.0,3.0,2A,215 BOWERY,C6-1,,,,,,,,,,N,RM,4.0,0.0,,UNAVAILABLE OWNER,2240.0,8279.0,1555.0,6724.0,0.0,1555.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,9.0,21.3,93.7,22.0,95.0,,0.0,Y,3.0,5.0,180001.0,2665802.0,0.0,1900.0,1986.0,0.0,,,3.7,3.44,6.0,6.5,1,1004267501.0,821.0,3601.0,986152.0,202181.0,12c,,102 001,10204.0,,1004260001.0,12/26/1992,1,,,22v3,,40.7216166,-73.9931383,
2740,MN,406,56,103.0,1003400.0,10034001001.0,34.0,1001.0,1.0,2.0,10009.0,L011,9.0,14.0,6200.0,1.0,3.0,4A,517 EAST 12 STREET,R8B,,,,,,,,,,N,C7,4.0,0.0,,JAMES OYMIN TOM,2581.0,7230.0,1200.0,6030.0,0.0,1200.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,16.0,18.0,25.0,103.25,25.0,52.0,N,3.0,N,5.0,2.0,90000.0,614250.0,0.0,1900.0,1987.0,0.0,,,2.8,4.0,0.0,4.0,1,1004060056.0,,34.0,989704.0,204840.0,12c,,102 029,10203.0,,,,1,,,22v3,,40.7289134,-73.9803219,
3040,MN,422,60,103.0,1003601.0,10036012000.0,36.01,2000.0,1.0,1.0,10002.0,L018,5.0,14.0,6500.0,1.0,3.0,2A,237 ELDRIDGE STREET,C4-4A,,,,,,,,,,N,C6,2.0,0.0,,A I L H D F C,4999.0,23260.0,2100.0,21160.0,0.0,2100.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,40.0,42.0,50.0,100.0,50.0,84.0,N,3.0,N,5.0,2.0,405000.0,2144250.0,2390.0,1900.0,0.0,0.0,,,4.65,4.0,4.0,4.0,1,1004220060.0,,3601.0,987023.0,202526.0,12c,,102 002,10204.0,,,,1,,,22v3,,40.7225633,-73.9899959,
3041,MN,422,64,103.0,1003601.0,10036012000.0,36.01,2000.0,1.0,1.0,10002.0,L018,5.0,14.0,6500.0,1.0,3.0,2A,231 ELDRIDGE STREET,C4-4A,,,,,,,,,,N,C7,4.0,0.0,,DANMOR REALTY CORP,3724.0,14940.0,1750.0,13190.0,0.0,1750.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,22.0,24.0,37.25,100.0,37.0,70.0,N,3.0,N,5.0,2.0,193950.0,1101150.0,0.0,1900.0,0.0,0.0,,,4.01,4.0,4.0,4.0,1,1004220064.0,,3601.0,986993.0,202450.0,12c,,102 002,10204.0,,,,1,,,22v3,,40.7223547,-73.9901042,
3213,MN,423,16,103.0,1001800.0,10018005006.0,18.0,5004.0,2.0,1.0,10002.0,L006,5.0,14.0,7400.0,1.0,3.0,1A,329 BROOME STREET,C6-3A,,,,,,,,,,N,K4,4.0,0.0,,BRP REALTY CORP,2225.0,6130.0,3880.0,2250.0,0.0,3880.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,6.0,25.83,101.43,25.0,83.0,N,3.0,Y,5.0,2.0,225000.0,558450.0,0.0,1940.0,1991.0,0.0,,,2.76,7.52,6.0,7.5,1,1004230016.0,,18.0,985941.0,201239.0,12c,,101N077,10204.0,E-216,,,1,,,22v3,,40.7190311,-73.9938997,
3277,MN,426,21,103.0,1003601.0,10036013002.0,36.01,3002.0,1.0,1.0,10002.0,L020,5.0,14.0,6500.0,1.0,3.0,2A,11 STANTON STREET,C6-1,,,,,,,,,,N,C7,4.0,0.0,,9-11 STANTON STREET REALTY CORP.,2499.0,9795.0,1450.0,8345.0,0.0,1450.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,18.0,19.0,25.0,100.0,25.0,85.0,N,3.0,N,5.0,2.0,272250.0,1111950.0,0.0,1900.0,1989.0,0.0,,,3.92,3.44,6.0,6.5,1,1004260021.0,,3601.0,986343.0,202472.0,12c,,102 001,10204.0,,,,1,,,22v3,,40.7224153,-73.9924492,
3310,MN,425,37,103.0,1001800.0,10018005001.0,18.0,5001.0,1.0,1.0,10002.0,E055,5.0,14.0,7400.0,1.0,3.0,2A,155 CHRYSTIE STREET,C6-3A,,,,,,,,,,N,C7,4.0,0.0,,"MAN 441, LLC",1749.0,6350.0,1550.0,4800.0,0.0,1550.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,9.0,25.42,69.75,25.0,48.0,N,3.0,Y,5.0,1.0,191250.0,1582650.0,0.0,1905.0,2013.0,0.0,,,3.63,7.52,6.0,7.5,1,1004250037.0,,18.0,986194.0,201738.0,12c,,101N077,10204.0,,,,1,,,22v3,,40.7204007,-73.9929869,
3366,MN,415,78,103.0,1001800.0,10018003003.0,18.0,3003.0,1.0,1.0,10002.0,L018,7.0,14.0,7400.0,1.0,3.0,2A,80 DELANCEY STREET,C6-2A,,,,,,,,,,N,C7,4.0,0.0,,"80 DELANCEY, LLC.",5820.0,25071.0,4179.0,20892.0,0.0,4179.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,29.0,33.0,87.83,54.5,87.0,54.0,N,3.0,N,3.0,2.0,535500.0,3576150.0,0.0,1920.0,2010.0,0.0,,,4.31,6.02,6.0,6.5,1,1004150078.0,,18.0,987059.0,201355.0,12c,,101N078,10204.0,,,,1,,,22v3,,40.7193492,-73.9898665,
3456,MN,429,18,103.0,1003002.0,10030022001.0,30.02,2001.0,1.0,2.0,10009.0,E028,9.0,14.0,6600.0,1.0,3.0,3B,111 EAST 2 STREET,R8B,,,,,,,,,,N,C4,2.0,0.0,,THE JOHN VON HARTZ 2021 REVOCABLE LIVING  TRUST,2648.0,6173.0,0.0,6173.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,8.0,8.0,25.0,105.92,25.0,56.0,N,3.0,N,5.0,1.0,297900.0,1763100.0,0.0,1900.0,1980.0,0.0,,,2.33,4.0,0.0,4.0,1,1004290018.0,,3002.0,987783.0,202820.0,12c,,102 011,10205.0,E-216,,,1,,,22v3,,40.72337,-73.9872539,
3459,MN,429,40,103.0,1003002.0,10030022001.0,30.02,2001.0,1.0,2.0,10009.0,E028,9.0,14.0,6600.0,1.0,3.0,3A,9 AVENUE A,R8A,,,,C2-5,,,,,,N,S3,4.0,0.0,,RENTAL APARTMENTS,1507.0,4558.0,1140.0,3418.0,0.0,1140.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,4.0,18.83,80.0,19.0,78.0,N,3.0,N,5.0,5.0,645750.0,1457550.0,0.0,1900.0,1986.0,0.0,,,3.02,6.02,0.0,6.5,1,1004290040.0,,3002.0,988039.0,202562.0,12c,,102 011,10205.0,E-216,,,1,,,22v3,,40.7226618,-73.9863305,
3619,MN,429,4,103.0,1003002.0,10030022001.0,30.02,2001.0,1.0,2.0,10009.0,E028,9.0,14.0,6600.0,1.0,3.0,3B,16 1 AVENUE,R7A,,,,C2-5,,,,,,N,C7,4.0,0.0,,"16 FIRST AVENUE REALTY, LLC",2199.0,8448.0,1690.0,6758.0,0.0,1690.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,9.0,22.0,100.0,22.0,82.0,E,3.0,N,5.0,2.0,657000.0,1509750.0,0.0,1900.0,2014.0,0.0,,,3.84,4.0,0.0,4.0,1,1004290004.0,,3002.0,987583.0,202824.0,12c,,102 011,10205.0,,,,1,,,22v3,,40.7233811,-73.9879755,
3725,MN,429,9,103.0,1003002.0,10030022001.0,30.02,2001.0,1.0,2.0,10009.0,E028,9.0,14.0,6600.0,1.0,3.0,3B,26 1 AVENUE,R7A,,,,C2-5,,,,,,N,C7,4.0,0.0,,DROBENKO NICHOLAS,3255.0,16924.0,2821.0,14103.0,0.0,2821.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,20.0,23.0,44.0,74.0,41.0,70.0,N,3.0,Y,3.0,2.0,374400.0,1231650.0,0.0,1920.0,0.0,0.0,,,5.2,4.0,0.0,4.0,1,1004290009.0,,3002.0,987632.0,202938.0,12c,,102 011,10205.0,,,,1,,,22v3,,40.723694,-73.9877986,
3730,MN,429,16,103.0,1003002.0,10030022001.0,30.02,2001.0,1.0,2.0,10009.0,E028,9.0,14.0,6600.0,1.0,3.0,3B,107 EAST 2 STREET,R8B,,,,,,,,,,N,C4,2.0,0.0,,"OR 107 EAST SECOND, LLC",2648.0,8924.0,0.0,8924.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,20.0,20.0,25.0,105.92,25.0,66.0,N,3.0,N,5.0,2.0,204750.0,1471950.0,0.0,1900.0,0.0,0.0,,,3.37,4.0,0.0,4.0,1,1004290016.0,,3002.0,987739.0,202844.0,12c,,102 011,10205.0,,,,1,,,22v3,,40.7234359,-73.9874127,
3828,MN,429,34,103.0,1003002.0,10030022001.0,30.02,2001.0,1.0,2.0,10009.0,E028,9.0,14.0,6600.0,1.0,3.0,3A,23 AVENUE A,R7A,,,,C2-5,,,,,,N,S5,4.0,0.0,,"EV AVENUE A PROPERTY OWNER, L.P.",1230.0,4388.0,1232.0,3156.0,0.0,1232.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,6.0,7.0,19.25,64.0,19.0,57.0,,3.0,N,5.0,2.0,283500.0,952650.0,0.0,1920.0,1989.0,2011.0,,,3.57,4.0,0.0,4.0,1,1004290034.0,,3002.0,988108.0,202671.0,12c,,102 011,10205.0,,,,1,,,22v3,,40.7229609,-73.9860815,
3947,MN,429,33,103.0,1003002.0,10030022001.0,30.02,2001.0,1.0,2.0,10009.0,E028,9.0,14.0,6600.0,1.0,3.0,3A,25 AVENUE A,R7A,,,,C2-5,,,,,,N,S3,4.0,0.0,,"SANDERS, JOHN",981.0,4046.0,1962.0,2084.0,0.0,1962.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,4.0,15.33,64.0,15.0,64.0,N,3.0,N,3.0,5.0,558000.0,1293750.0,0.0,1900.0,0.0,0.0,,,4.12,4.0,0.0,4.0,1,1004290033.0,,3002.0,988117.0,202687.0,12c,,102 011,10205.0,,,,1,,,22v3,,40.7230048,-73.986049,
3948,MN,429,29,103.0,1003002.0,10030022001.0,30.02,2001.0,1.0,2.0,10009.0,E028,9.0,14.0,6600.0,1.0,3.0,3B,137 EAST 2 STREET,R8B,R7A,,,C2-5,,,,,,Y,P5,8.0,0.0,X,THE CATHOLIC CHARITIES OF ARCHDIOCESE,8790.0,37280.0,37280.0,0.0,0.0,0.0,0.0,0.0,0.0,37280.0,2.0,1.0,3.0,0.0,2.0,86.0,105.92,86.0,102.0,N,3.0,Y,5.0,2.0,751500.0,3195000.0,3195000.0,1962.0,1985.0,0.0,,,4.24,4.0,0.0,4.0,1,1004290029.0,,3002.0,988028.0,202686.0,12c,,102 011,10205.0,,,,1,,,22v3,,40.7230021,-73.9863701,
4002,MN,429,39,103.0,1003002.0,10030022001.0,30.02,2001.0,1.0,2.0,10009.0,E028,9.0,14.0,6600.0,1.0,3.0,3A,11 AVENUE A,R8A,,,,C2-5,,,,,,N,K4,4.0,0.0,,11 AVENUE A REALTY LLC,1499.0,3918.0,3918.0,0.0,0.0,1500.0,0.0,2418.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,18.75,80.0,19.0,78.0,E,3.0,N,5.0,2.0,135000.0,361800.0,0.0,1900.0,2015.0,2015.0,,,2.61,6.02,0.0,6.5,1,1004290039.0,,3002.0,988048.0,202579.0,12c,,102 011,10205.0,E-216,,,1,,,22v3,,40.7227084,-73.986298,
4060,MN,429,43,103.0,1003002.0,10030022003.0,30.02,2003.0,1.0,2.0,10009.0,E028,9.0,14.0,6600.0,1.0,3.0,3A,118 EAST 1 STREET,R8A,,,,C2-5,,,,,,N,D6,4.0,0.0,,"ACACIA 118, LLC",2116.0,13017.0,284.0,12733.0,0.0,284.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,4.0,5.0,20.0,105.0,20.0,73.0,N,3.0,N,5.0,2.0,673200.0,673200.0,0.0,2021.0,0.0,0.0,,,6.15,6.02,0.0,6.5,1,1004290043.0,,3002.0,987991.0,202580.0,12c,,102 011,10205.0,E-216,1004290041.0,01/06/1987,1,,,22v3,,40.7227112,-73.9865037,
4143,MN,444,33,103.0,1003602.0,10036021000.0,36.02,1000.0,1.0,2.0,10003.0,E028,9.0,14.0,6500.0,1.0,3.0,3B,88 EAST 3 STREET,R8B,,,,,,,,,,N,C6,2.0,0.0,,88 E THIRD ST OWNERS CORP,2506.0,8845.0,0.0,8845.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,22.0,22.0,25.0,100.25,25.0,70.0,N,3.0,N,5.0,1.0,145800.0,950400.0,4780.0,1900.0,1983.0,0.0,,,3.53,4.0,0.0,4.0,1,1004440033.0,,3602.0,987533.0,203272.0,12c,,102 010,10205.0,,,,1,,,22v3,,40.7246107,-73.9881556,
4191,MN,429,42,103.0,1003002.0,10030022001.0,30.02,2001.0,1.0,2.0,10009.0,E028,9.0,14.0,6600.0,1.0,3.0,3A,5 AVENUE A,R8A,,,,C2-5,,,,,,N,C7,4.0,0.0,,AVENUE A REALTY CORP,2460.0,9280.0,2460.0,6820.0,0.0,2460.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,12.0,13.0,30.0,80.0,31.0,78.0,N,3.0,Y,3.0,2.0,158400.0,1547100.0,0.0,1900.0,1988.0,2012.0,,,3.77,6.02,0.0,6.5,1,1004290042.0,,3002.0,988017.0,202526.0,12c,,102 011,10205.0,,1004290041.0,01/06/1987,1,,,22v3,,40.722563,-73.9864099,
4202,MN,430,10,103.0,1003002.0,10030022000.0,30.02,2000.0,1.0,2.0,10009.0,E028,9.0,14.0,6600.0,1.0,3.0,3A,112 EAST 3 STREET,R8B,R7A,,,C2-5,,,,,,Y,D6,4.0,0.0,O,NYC HOUSING AUTHORITY,53561.0,101908.0,9975.0,91933.0,0.0,9975.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,246.0,262.0,459.0,185.25,66.0,54.0,N,2.0,N,3.0,2.0,1800000.0,12340350.0,12340350.0,1920.0,0.0,0.0,Individual Landmark,INDIVIDUAL LANDMARK,1.9,4.0,0.0,4.0,1,1004300010.0,,3002.0,988079.0,202952.0,12c,,102 011,10205.0,,,,1,,,22v3,,40.7237322,-73.986186,
4585,MN,449,39,103.0,1003800.0,10038007001.0,38.0,7001.0,1.0,2.0,10003.0,L011,9.0,14.0,6500.0,1.0,3.0,4B,85 EAST 7 STREET,R7A,,,,C1-5,,,,,,N,C1,2.0,0.0,,ZEAR LLC,2438.0,9680.0,0.0,9680.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,11.0,11.0,25.0,97.5,25.0,82.0,N,3.0,N,5.0,1.0,82350.0,513450.0,0.0,1900.0,1985.0,0.0,East Village / Lower East Side Historic District,,3.97,4.0,0.0,4.0,1,1004490039.0,,38.0,988137.0,204259.0,12c,,102 019,10205.0,,,,1,,,22v3,,40.7273196,-73.985976,
4629,MN,450,24,103.0,1003800.0,10038007000.0,38.0,7000.0,1.0,2.0,10003.0,L011,9.0,14.0,6500.0,1.0,3.0,4B,340 EAST 9 STREET,R8B,,,,,,,,,,N,C4,2.0,0.0,,KEYSTONE 340 EAST NINTH LLC,2348.0,7299.0,0.0,7299.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,10.0,10.0,25.0,93.92,25.0,63.0,N,2.0,N,5.0,2.0,396900.0,1927800.0,0.0,1900.0,2005.0,0.0,,,3.11,4.0,0.0,4.0,1,1004500024.0,,38.0,988175.0,204639.0,12c,,102 019,10205.0,,,,1,,,22v3,,40.7283626,-73.9858387,
4719,MN,461,12,103.0,1003800.0,10038002000.0,38.0,2000.0,1.0,2.0,10003.0,E028,9.0,14.0,6500.0,1.0,3.0,3B,208 EAST 6 STREET,R8B,,,,,,,,,,N,C7,4.0,0.0,,208 E 6TH LLC,4850.0,20182.0,3364.0,16818.0,0.0,3364.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,36.0,41.0,50.0,97.0,50.0,84.0,N,3.0,N,5.0,2.0,553500.0,2559150.0,0.0,1900.0,0.0,0.0,,,4.16,4.0,0.0,4.0,1,1004610012.0,,38.0,986946.0,204467.0,12c,,102 018,10205.0,,,,1,,,22v3,,40.7278909,-73.9902729,
4745,MN,467,22,103.0,1004002.0,10040023000.0,40.0,2000.0,1.0,2.0,10003.0,L003,9.0,14.0,6200.0,1.0,3.0,4B,226 EAST 12 STREET,R8B,,,,,,,,,,N,D4,3.0,0.0,,226-230 EAST 12TH ST. OWNERS CORP.,7029.0,53055.0,1000.0,52055.0,1000.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,83.0,84.0,66.0,106.5,66.0,93.0,N,3.0,N,5.0,2.0,940500.0,5003550.0,55814.0,1928.0,1985.0,0.0,,,7.55,4.0,0.0,4.0,1,1004670022.0,,40.0,987871.0,205670.0,12c,,102 026,10205.0,,,,1,,,22v3,,40.7311925,-73.9869349,
4895,MN,465,17,103.0,1004002.0,10040024001.0,40.0,3002.0,1.0,2.0,10003.0,E033,9.0,14.0,6200.0,1.0,3.0,4B,120 EAST 10 STREET,R8B,,,,,,,,,,N,C2,2.0,0.0,,"BLAT, YOAV",980.0,3200.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,6.0,6.0,18.0,50.5,18.0,36.0,N,3.0,Y,5.0,5.0,154350.0,1167300.0,0.0,1861.0,0.0,0.0,St. Mark's Historic District,,3.27,4.0,0.0,4.0,1,1004650017.0,,40.0,987525.0,205303.0,12c,,102 018,10205.0,,,,1,,,22v3,t,40.7301853,-73.9881835,
4896,MN,465,18,103.0,1004002.0,10040024001.0,40.0,3002.0,1.0,2.0,10003.0,E033,9.0,14.0,6200.0,1.0,3.0,4B,122 EAST 10 STREET,R8B,,,,,,,,,,N,C6,2.0,0.0,,A B T RLTY INC,1293.0,3769.0,0.0,3769.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,3.0,18.0,56.0,18.0,36.0,N,3.0,Y,5.0,1.0,211050.0,1209150.0,0.0,1861.0,0.0,0.0,St. Mark's Historic District,,2.91,4.0,0.0,4.0,1,1004650018.0,,40.0,987541.0,205292.0,12c,,102 018,10205.0,,,,1,,,22v3,t,40.7301551,-73.9881258,
4910,MN,468,48,103.0,1004002.0,10040021000.0,40.0,1001.0,1.0,2.0,10003.0,L003,9.0,14.0,6200.0,1.0,3.0,4B,227 EAST 12 STREET,R8B,,,,,,,,,,N,C6,2.0,0.0,,227 E 12TH ST OWNERS,2581.0,6024.0,0.0,6024.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,16.0,16.0,25.0,103.25,25.0,58.0,N,3.0,N,5.0,1.0,215550.0,888750.0,0.0,1920.0,0.0,0.0,,,2.33,4.0,0.0,4.0,1,1004680048.0,,40.0,987955.0,205809.0,12c,,102 026,10205.0,E-216,,,1,,,22v3,,40.731574,-73.9866318,
6144,MN,431,31,103.0,1003200.0,10032004000.0,32.0,4000.0,1.0,2.0,10009.0,E028,9.0,14.0,6600.0,1.0,3.0,3A,43 AVENUE A,R7A,R8B,,,C2-5,,,,,,Y,D4,3.0,0.0,,141 EAST THIRD OWNERS,12020.0,120605.0,10055.0,110550.0,0.0,10055.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,100.0,105.0,96.17,125.0,96.0,109.0,N,2.0,N,3.0,2.0,1017000.0,11980800.0,71393.0,1929.0,1987.0,0.0,,,10.03,4.0,0.0,4.0,1,1004310031.0,,32.0,988277.0,203038.0,12c,,102 011,10205.0,,,,1,,,22v3,,40.7239682,-73.9854716,
6843,MN,424,28,103.0,1001800.0,10018005003.0,18.0,5002.0,2.0,1.0,10002.0,L006,5.0,14.0,7400.0,1.0,3.0,1A,139 CHRYSTIE STREET,C6-3A,,,,,,,,,,N,D7,4.0,0.0,,TRAL CORPORATION,2375.0,10960.0,1500.0,9460.0,0.0,1500.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,10.0,11.0,23.75,98.67,23.75,86.5,N,0.0,N,5.0,2.0,99900.0,1179450.0,0.0,1900.0,1969.0,2004.0,,,4.61,7.52,6.0,7.5,1,1004240028.0,,18.0,986083.0,201498.0,12c,,101N077,10204.0,,,,1,,,22v3,,40.719742,-73.9933874,
7292,MN,285,11,103.0,1000600.0,10006003000.0,6.0,3000.0,2.0,1.0,10002.0,E015,7.0,14.0,7800.0,1.0,3.0,1B,199 HENRY STREET,R7-2,,,,C1-5,,,,,,N,C4,2.0,0.0,,CHANWAY REALTY CO INC,2174.0,8360.0,0.0,8360.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,21.0,21.0,25.0,87.5,25.0,76.0,N,3.0,N,5.0,1.0,148500.0,805500.0,0.0,1900.0,1988.0,0.0,,,3.85,3.44,0.0,6.5,1,1002850011.0,,6.0,987688.0,199330.0,12d,,101N056,10107.0,,,,1,,,22v3,,40.7137908,-73.9875985,
7984,MN,434,55,103.0,1003200.0,10032002000.0,32.0,2000.0,1.0,2.0,10009.0,L011,9.0,14.0,6600.0,1.0,3.0,3B,405 EAST 6 STREET,R7A,,,,C2-5,,,,,,N,S2,4.0,0.0,,405 EAST 6TH CC OWNER LLC,1953.0,4872.0,1000.0,3872.0,0.0,1000.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,3.0,21.5,90.83,21.5,40.0,N,3.0,N,5.0,1.0,238200.0,461520.0,0.0,1846.0,0.0,0.0,East Village / Lower East Side Historic District,,2.49,4.0,0.0,4.0,1,1004340055.0,,32.0,988231.0,203927.0,12c,,102 020,10205.0,,,,1,,,22v3,t,40.7264083,-73.985637,
7986,MN,434,136,103.0,1003200.0,10032002000.0,32.0,2000.0,1.0,2.0,10009.0,L011,9.0,14.0,6600.0,1.0,3.0,3B,443 EAST 6 STREET,R7A,R8B,,,C2-5,,,,,,Y,C7,4.0,0.0,,LELDS ASSOCIATES LLC,758.0,3670.0,600.0,3070.0,0.0,600.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,10.0,22.83,33.25,33.0,22.0,N,3.0,N,5.0,2.0,321300.0,1171350.0,0.0,1863.0,1983.0,0.0,East Village / Lower East Side Historic District,,4.84,4.0,0.0,4.0,1,1004340136.0,,32.0,988606.0,203678.0,12c,,102 020,10205.0,,,,1,,,22v3,t,40.7257246,-73.9842842,
